AVI,part,VRS,Part_No,lot,vrs_id,strips,CheckTime(min),OK,NG,ALL,filter rate,visper,AI,size,type,model,Date_Code
20211005,V1-08VP32908RA-3X-R1,2021/10/6,08VP32908RA,1043.0,[43-B14]_1,1,,11.0,38.0,49.0,0.22,V1,ON,18UM,3X,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R5]_8_P2,136,37.0,1786.0,5970.0,7756.0,0.23,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y4]_2_P2,48,9.0,635.0,3054.0,3689.0,0.17,V3,ON,10UM,4X,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1096.0,[1096-R3]_7_P1,189,33.0,2213.0,3736.0,5949.0,0.37,V3,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G7]_16,230,48.0,3933.0,2316.0,6249.0,0.63,V1,ON,18UM,NO3,R1,
20211005,V1-10VP32907QA-1X-R1,2021/10/5,10VP32907QA,1007.0,[7-G9]_2,96,19.0,7073.0,4136.0,11209.0,0.63,V1,ON,18UM,1X,R1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1096.0,[1096-R4]_8_P2,57,6.0,648.0,909.0,1557.0,0.42,V3,ON,10UM,NO3,Z1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1056.0,[56-2X-Y2]_7,3,1.0,0.0,1180.0,1180.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[7-G10]_18,230,36.0,5270.0,2737.0,8007.0,0.66,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-1X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y1]_2_P2,48,9.0,941.0,2900.0,3841.0,0.24,V3,ON,10UM,1X,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1071.0,[1071-Y5]_2_P2,13,28.0,1463.0,2219.0,3682.0,0.4,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1096.0,[1096-R3]_7_P2,189,35.0,2257.0,3949.0,6206.0,0.36,V3,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[1096-R1]_5_P2,214,18.0,2583.0,4026.0,6609.0,0.39,V3,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B10]_10,230,13.0,8257.0,4616.0,12873.0,0.64,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y2]_10_P2,217,23.0,2850.0,9440.0,12290.0,0.23,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-4X-R1,2021/10/5,10VP32907QA,1007.0,[7-G14]_1,81,11.0,3359.0,2644.0,6003.0,0.56,V1,ON,18UM,4X,R1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B12]_12,230,16.0,6503.0,3152.0,9655.0,0.67,V1,ON,18UM,NO3,R1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R7]_6,269,18.0,8194.0,2240.0,10434.0,0.79,V1,ON,18UM,NO3,R1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B4]_4,230,19.0,8567.0,5324.0,13891.0,0.62,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R2]_5_P1,217,54.0,3150.0,6345.0,9495.0,0.33,V4,ON,10UM,NO3,Z1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1057.0,[57-3X-R3]_5,41,29.0,0.0,11209.0,11209.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G2]_11,237,35.0,5153.0,2399.0,7552.0,0.68,V1,ON,18UM,NO3,R1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R6]_5,655,2989.0,18825.0,6007.0,24832.0,0.76,V1,ON,18UM,NO3,R1,
20211005,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-R1]_1_P1,179,33.0,5294.0,5359.0,10653.0,0.5,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-3X-R1,2021/10/5,10VP32907QA,1007.0,[7-G13]_1,97,16.0,2349.0,3614.0,5963.0,0.39,V1,ON,18UM,3X,R1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B9]_9,230,22.0,5638.0,4554.0,10192.0,0.55,V1,ON,18UM,NO3,R1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G5]_14,230,27.0,4377.0,2457.0,6834.0,0.64,V1,ON,18UM,NO3,R1,
20211005,V1-08VP32908RA-1X-R1,2021/10/6,08VP32908RA,1043.0,[43-B16]_1,110,6.0,3682.0,3959.0,7641.0,0.48,V1,ON,18UM,1X,R1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B6]_6,230,17.0,6682.0,3818.0,10500.0,0.64,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y6]_3_P2,175,37.0,1987.0,3818.0,5805.0,0.34,V3,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B8]_8,230,16.0,5812.0,2915.0,8727.0,0.67,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y1]_9_P1,187,28.0,3208.0,5981.0,9189.0,0.35,V4,ON,10UM,NO3,Z1,
20211005,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y4]_2_P1,48,6.0,686.0,2265.0,2951.0,0.23,V3,ON,10UM,4X,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R8]_7,230,16.0,6018.0,1730.0,7748.0,0.78,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y5]_2_P2,167,30.0,1724.0,3416.0,5140.0,0.34,V3,ON,10UM,NO3,Z1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1057.0,[57-2X-R2]_4,97,55.0,0.0,28691.0,28691.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G3]_12,7,12.0,540.0,66.0,606.0,0.89,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1096.0,[1096-R4]_8_P1,57,5.0,624.0,916.0,1540.0,0.41,V3,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R3]_2,230,29.0,6991.0,3635.0,10626.0,0.66,V1,ON,18UM,NO3,R1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B11]_11,230,21.0,10367.0,4088.0,14455.0,0.72,V1,ON,18UM,NO3,R1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G4]_13,230,45.0,3266.0,5706.0,8972.0,0.36,V1,ON,18UM,NO3,R1,
20211005,V2-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-Y1]_1,231,61.0,56394.0,10405.0,66799.0,0.84,V2,ON,18UM,NO3,R1,
20211005,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y1]_1_P2,150,19.0,1498.0,4579.0,6077.0,0.25,V3,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y3]_11_P1,218,19.0,4241.0,7307.0,11548.0,0.37,V4,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R1]_4_P2,203,37.0,2661.0,7469.0,10130.0,0.26,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R9]_8,272,16.0,12024.0,2453.0,14477.0,0.83,V1,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[96-Y4]_12_P2,215,20.0,2835.0,8534.0,11369.0,0.25,V4,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R1]_4_P1,203,46.0,2997.0,6291.0,9288.0,0.32,V4,ON,10UM,NO3,Z1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R5]_8_P1,136,36.0,2603.0,5442.0,8045.0,0.32,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G6]_15,230,26.0,4489.0,2515.0,7004.0,0.64,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-2X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y2]_1_P2,40,9.0,489.0,2255.0,2744.0,0.18,V3,ON,10UM,2X,Z1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y7]_4_P2,160,22.0,1669.0,3300.0,4969.0,0.34,V3,ON,10UM,NO3,Z1,
20211005,V1-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-B7]_7,230,17.0,6681.0,3426.0,10107.0,0.66,V1,ON,18UM,NO3,R1,
20211005,V2-08VP32908RA-NO3-R1,2021/10/5,08VP32908RA,1043.0,[43-Y4]_4,148,14.0,10963.0,3341.0,14304.0,0.77,V2,ON,18UM,NO3,R1,
20211005,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-R3]_6_P2,177,30.0,2681.0,8041.0,10722.0,0.25,V4,ON,10UM,NO3,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G1]_10,134,29.0,4158.0,1866.0,6024.0,0.69,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-3X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y3]_1_P1,29,6.0,289.0,1741.0,2030.0,0.14,V3,ON,10UM,3X,Z1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1057.0,[57-1X-R1]_2,1,,0.0,258.0,258.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V3-08VPJ5905PB-10UM-3X-Z1,2021/10/5,08VPJ5905PB,1091.0,[1091-Y3]_1_P2,29,3.0,297.0,1786.0,2083.0,0.14,V3,ON,10UM,3X,Z1,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1007.0,[1007-G8]_17,160,15.0,1831.0,1597.0,3428.0,0.53,V1,ON,18UM,NO3,R1,
20211005,V1-109JV5001AB-NO2-N,2021/10/5,109JV5001AB,1058.0,[58-2X-B2]_10,29,12.0,0.0,6654.0,6654.0,0.0,V1,Unactivated,18UM,NO2,N,
20211005,V1-10VP32907QA-NO3-R1,2021/10/5,10VP32907QA,1023.0,[23-R2]_1,230,12.0,8045.0,1975.0,10020.0,0.8,V1,ON,18UM,NO3,R1,
20211005,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/5,08VPJ5905PB,1096.0,[1096-R1]_5_P1,214,20.0,2241.0,3023.0,5264.0,0.43,V3,ON,10UM,NO3,Z1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R7]_12,139,22.0,9302.0,2076.0,11378.0,0.82,V2,ON,18UM,NO3,R1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R3]_8,230,33.0,9856.0,3028.0,12884.0,0.76,V2,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y9]_8_P1,62,7.0,1353.0,2550.0,3903.0,0.35,V3,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1019.0,[19-G10]_12,2,,55.0,43.0,98.0,0.56,V1,ON,18UM,NO3,R1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-Y6]_13,229,26.0,5528.0,2395.0,7923.0,0.7,V1,ON,18UM,NO3,R1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-Y6]_8,230,19.0,4835.0,2378.0,7213.0,0.67,V2,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R11]_22,49,1.0,2585.0,791.0,3376.0,0.77,V1,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R4]_6_P1,190,17.0,1863.0,2896.0,4759.0,0.39,V3,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R2]_14,2,,62.0,20.0,82.0,0.76,V1,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R10]_1_P2,44,7.0,1213.0,2225.0,3438.0,0.35,V3,ON,10UM,4X,Z1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R5]_7_P1,182,25.0,2292.0,3721.0,6013.0,0.38,V3,ON,10UM,NO3,Z1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R3]_5_P2,208,25.0,2981.0,4422.0,7403.0,0.4,V3,ON,10UM,NO3,Z1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y8]_7_P2,143,18.0,1241.0,3710.0,4951.0,0.25,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R6]_10,230,16.0,4363.0,2442.0,6805.0,0.64,V1,ON,18UM,NO3,R1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R5]_10,230,41.0,11322.0,3000.0,14322.0,0.79,V2,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R1]_2_P2,227,31.0,3057.0,4915.0,7972.0,0.38,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R1]_6,230,32.0,6680.0,2350.0,9030.0,0.74,V1,ON,18UM,NO3,R1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R1]_6,230,17.0,8830.0,2279.0,11109.0,0.79,V2,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/7,10VPJ5903MA,1070.0,[1070-Y1]_10_P1,171,16.0,2236.0,3443.0,5679.0,0.39,V3,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-B2]_5,230,23.0,4007.0,5210.0,9217.0,0.43,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R8]_19,230,29.0,5034.0,7672.0,12706.0,0.4,V1,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R6]_8_P2,206,25.0,3424.0,6010.0,9434.0,0.36,V3,ON,10UM,NO3,Z1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-B2]_2,6,5.0,274.0,144.0,418.0,0.66,V2,ON,18UM,NO3,R1,
20211006,V1-10VP32907QA-1X-R1,2021/10/6,10VP32907QA,1053.0,[53-Y7]_1,99,16.0,9661.0,4974.0,14635.0,0.66,V1,ON,18UM,1X,R1,
20211006,V1-10VP32907QA-4X-R1,2021/10/6,10VP32907QA,1053.0,[53-Y12]_1,97,21.0,4984.0,1998.0,6982.0,0.71,V1,ON,18UM,4X,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[77-Y10]_9_P1,48,5.0,894.0,1808.0,2702.0,0.33,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-Y4]_4,230,17.0,20057.0,4012.0,24069.0,0.83,V1,ON,18UM,NO3,R1,
20211006,V2-08VP32908RA-3X-R1,2021/10/7,08VP32908RA,1104.0,[1104-3X-Y3]_2,60,4.0,1007.0,757.0,1764.0,0.57,V2,ON,18UM,3X,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y7]_6_P1,169,19.0,3154.0,5240.0,8394.0,0.38,V3,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R10]_21,1,,36.0,18.0,54.0,0.67,V1,ON,18UM,NO3,R1,
20211006,V4-10VPJ5903MA-10UM-1X-Z1,2021/10/6,10VPJ5903MA,1077.0,[77-R1]_4_P1,75,23.0,577.0,3194.0,3771.0,0.15,V4,ON,10UM,1X,Z1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y6]_5_P1,175,26.0,3488.0,5899.0,9387.0,0.37,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R2]_7,230,28.0,7808.0,2687.0,10495.0,0.74,V1,ON,18UM,NO3,R1,
20211006,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/6,08VPJ5905PB,1101.0,[101-Y2]_2_P1,154,52.0,3689.0,8924.0,12613.0,0.29,V4,ON,10UM,NO3,Z1,
20211006,V2-08VP32908RA-2X-R1,2021/10/7,08VP32908RA,1109.0,[1109-2X-B10]_1,1,,43.0,55.0,98.0,0.44,V2,ON,18UM,2X,R1,
20211006,V1-10VP32907QA-3X-R1,2021/10/6,10VP32907QA,1019.0,[19-Y14]_2,213,32.0,7236.0,3051.0,10287.0,0.7,V1,ON,18UM,3X,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1104.0,[1104-R3]_15,12,13.0,842.0,264.0,1106.0,0.76,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R9]_20,230,22.0,9988.0,3831.0,13819.0,0.72,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G5]_7,216,25.0,6304.0,3094.0,9398.0,0.67,V1,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y5]_4_P1,184,30.0,4304.0,7400.0,11704.0,0.37,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-4X-R1,2021/10/6,10VP32907QA,1019.0,[19-Y3]_3,76,13.0,2486.0,1417.0,3903.0,0.64,V1,ON,18UM,4X,R1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-Y8]_11,112,11.0,1968.0,1079.0,3047.0,0.65,V2,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-B3]_6,230,23.0,5611.0,2497.0,8108.0,0.69,V1,ON,18UM,NO3,R1,
20211006,V2-08VP32908RA-4X-R1,2021/10/7,08VP32908RA,1104.0,[1104-4X-Y4]_2,67,12.0,1164.0,1080.0,2244.0,0.52,V2,ON,18UM,4X,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G8]_10,282,34.0,9453.0,3543.0,12996.0,0.73,V1,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-4X-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R10]_1_P1,44,6.0,538.0,1829.0,2367.0,0.23,V3,ON,10UM,4X,Z1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1019.0,[19-B7]_6,150,23.0,2993.0,1732.0,4725.0,0.63,V2,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y9]_8_P2,62,8.0,675.0,1936.0,2611.0,0.26,V3,ON,10UM,NO3,Z1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y4]_3_P1,175,20.0,2989.0,5076.0,8065.0,0.37,V3,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R6]_17,230,46.0,13434.0,5923.0,19357.0,0.69,V1,ON,18UM,NO3,R1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R3]_8,230,45.0,10816.0,3201.0,14017.0,0.77,V1,ON,18UM,NO3,R1,
20211006,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-Y3]_3_P1,157,36.0,6408.0,16637.0,23045.0,0.28,V4,ON,10UM,NO3,Z1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-B3]_3,230,39.0,3792.0,5566.0,9358.0,0.41,V2,ON,18UM,NO3,R1,
20211006,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-Y1]_1_P1,150,30.0,3254.0,6830.0,10084.0,0.32,V4,ON,10UM,NO3,Z1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G3]_3,230,25.0,7710.0,3037.0,10747.0,0.72,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-R5]_16,2,,48.0,39.0,87.0,0.55,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G4]_4,150,18.0,,,,,V1,OFF,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G2]_2,230,44.0,6470.0,2871.0,9341.0,0.69,V1,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y3]_2_P1,194,28.0,4013.0,6705.0,10718.0,0.37,V3,ON,10UM,NO3,Z1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-B4]_3,230,35.0,16105.0,4449.0,20554.0,0.78,V2,ON,18UM,NO3,R1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-B4]_4,230,44.0,4209.0,1265.0,5474.0,0.77,V2,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-3X-Z1,2021/10/7,08VPJ5905PB,1101.0,[1101-R8]_1_P2,52,6.0,852.0,4081.0,4933.0,0.17,V3,ON,10UM,3X,Z1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y8]_7_P1,143,30.0,3095.0,5553.0,8648.0,0.36,V3,ON,10UM,NO3,Z1,
20211006,V4-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-Y1]_1_P2,150,35.0,4208.0,10459.0,14667.0,0.29,V4,ON,10UM,NO3,Z1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-B1]_1,230,38.0,8476.0,1911.0,10387.0,0.82,V2,ON,18UM,NO3,R1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R4]_6_P2,190,27.0,2812.0,4079.0,6891.0,0.41,V3,ON,10UM,NO3,Z1,
20211006,V1-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1053.0,[53-Y1]_1,230,24.0,48685.0,6216.0,54901.0,0.89,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1104.0,[1104-R1]_13,46,2.0,3325.0,1086.0,4411.0,0.75,V1,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-Y6]_5_P2,175,24.0,2261.0,4219.0,6480.0,0.35,V3,ON,10UM,NO3,Z1,
20211006,V2-08VP32908RA-NO3-R1,2021/10/7,08VP32908RA,1104.0,[1104-Y5]_7,230,32.0,4428.0,2350.0,6778.0,0.65,V2,ON,18UM,NO3,R1,
20211006,V3-10VPJ5903MA-10UM-NO3-Z1,2021/10/7,10VPJ5903MA,1070.0,[1070-Y1]_10_P2,171,19.0,1345.0,3642.0,4987.0,0.27,V3,ON,10UM,NO3,Z1,
20211006,V3-08VPJ5905PB-10UM-NO3-Z1,2021/10/7,08VPJ5905PB,1101.0,[101-R1]_2_P1,222,29.0,1937.0,3753.0,5690.0,0.34,V3,ON,10UM,NO3,Z1,
20211006,V4-10VPJ5903MA-10UM-1X-Z1,2021/10/6,10VPJ5903MA,1077.0,[77-R1]_4_P2,15,9.0,131.0,920.0,1051.0,0.12,V4,ON,10UM,1X,Z1,
20211006,V4-10VPJ5903MA-10UM-NO3-Z1,2021/10/6,10VPJ5903MA,1077.0,[1077-R2]_1_P2,176,39.0,5511.0,15168.0,20679.0,0.27,V4,ON,10UM,NO3,Z1,
20211006,V2-10VP32907QA-NO3-R1,2021/10/6,10VP32907QA,1019.0,[19-R4]_9,230,25.0,7369.0,2800.0,10169.0,0.72,V2,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G1]_1,230,47.0,6438.0,5501.0,11939.0,0.54,V1,ON,18UM,NO3,R1,
20211006,V1-08VP32908RA-NO3-R1,2021/10/6,08VP32908RA,1019.0,[19-G9]_11,87,28.0,2396.0,1134.0,3530.0,0.68,V1,ON,18UM,NO3,R1,
